,repo_id,forks,year_month,community
2986,89484677,0,2023-02,
2987,583199561,0,2023-02,
2988,436903861,0,2023-02,
2989,196743910,0,2023-02,
2990,262296122,184,2023-03,PaddleOCR
2991,336274588,179,2023-03,PaddleNLP
2992,65711522,134,2023-03,Paddle
2993,217475193,75,2023-03,PaddleDetection
2994,110688239,66,2023-03,
2995,204380779,57,2023-03,PaddleSeg
2996,507861208,45,2023-03,FastDeploy
2997,136450404,40,2023-03,
2998,162672577,33,2023-03,PaddleHub
2999,296268741,32,2023-03,
3000,173544440,30,2023-03,
3001,227347371,22,2023-03,
3002,251201169,22,2023-03,
3003,273214029,22,2023-03,PaddleGAN
3004,383138186,17,2023-03,
3005,240226378,16,2023-03,
3006,104208128,15,2023-03,
3007,475341715,14,2023-03,
3008,513813137,14,2023-03,
3009,513505410,13,2023-03,
3010,173032424,13,2023-03,
3011,385199026,12,2023-03,
3012,88868842,12,2023-03,models
3013,608649692,11,2023-03,
3014,228290594,10,2023-03,PaddleSlim
3015,259513732,10,2023-03,
3016,203514079,10,2023-03,
3017,312259012,10,2023-03,
3018,515526146,10,2023-03,
3019,233520812,9,2023-03,
3020,131044128,9,2023-03,
3021,246509073,9,2023-03,
3022,250154445,8,2023-03,
3023,161509700,7,2023-03,
3024,493152580,6,2023-03,
3025,178685945,6,2023-03,
3026,314704349,6,2023-03,
3027,562479767,6,2023-03,
3028,261698998,6,2023-03,
3029,403829741,4,2023-03,
3030,426046572,4,2023-03,
3031,436903861,4,2023-03,
3032,114885555,3,2023-03,
3033,191286408,2,2023-03,
3034,276845708,2,2023-03,
3035,127058653,2,2023-03,
3036,164796418,2,2023-03,
3037,583199561,2,2023-03,
3038,76616099,2,2023-03,
3039,319575342,2,2023-03,
3040,423716718,1,2023-03,
3041,469388758,1,2023-03,
3042,243677660,1,2023-03,
3043,365999954,1,2023-03,
3044,210873203,1,2023-03,
3045,566237024,1,2023-03,
3046,240230342,1,2023-03,
3047,520095016,1,2023-03,
3048,264782838,1,2023-03,
3049,333611338,1,2023-03,
3050,225549581,0,2023-03,
3051,427252454,0,2023-03,
3052,302509341,0,2023-03,
3053,210520127,0,2023-03,
3054,227880026,0,2023-03,
3055,244790548,0,2023-03,
3056,196743910,0,2023-03,
3057,89484677,0,2023-03,
3058,259220361,0,2023-03,
3059,274012656,0,2023-03,
3060,133907444,0,2023-03,
3061,262296122,172,2023-04,PaddleOCR
3062,336274588,137,2023-04,PaddleNLP
3063,65711522,81,2023-04,Paddle
3064,110688239,81,2023-04,
3065,204380779,73,2023-04,PaddleSeg
3066,217475193,70,2023-04,PaddleDetection
3067,162672577,39,2023-04,PaddleHub
3068,136450404,39,2023-04,
3069,507861208,37,2023-04,FastDeploy
3070,251201169,29,2023-04,
3071,273214029,28,2023-04,PaddleGAN
3072,513813137,17,2023-04,
3073,104208128,16,2023-04,
3074,296268741,16,2023-04,
3075,227347371,15,2023-04,
3076,203514079,15,2023-04,
3077,259513732,14,2023-04,
3078,240226378,13,2023-04,
3079,513505410,12,2023-04,
3080,131044128,11,2023-04,
3081,233520812,10,2023-04,
3082,178685945,8,2023-04,
3083,114885555,8,2023-04,
3084,333611338,8,2023-04,
3085,246509073,7,2023-04,
3086,385199026,7,2023-04,
3087,608649692,7,2023-04,
3088,423716718,7,2023-04,
3089,228290594,6,2023-04,PaddleSlim
3090,314704349,6,2023-04,
3091,127058653,6,2023-04,
3092,312259012,6,2023-04,
3093,515526146,6,2023-04,
3094,191286408,6,2023-04,
3095,173544440,6,2023-04,
3096,264782838,5,2023-04,
3097,261698998,5,2023-04,
3098,88868842,5,2023-04,models
3099,383138186,5,2023-04,
3100,493152580,5,2023-04,
3101,403829741,4,2023-04,
3102,161509700,4,2023-04,
3103,210873203,3,2023-04,
3104,426046572,2,2023-04,
3105,173032424,2,2023-04,
3106,596560396,2,2023-04,
3107,76616099,2,2023-04,
3108,475341715,2,2023-04,
3109,250154445,2,2023-04,
3110,227880026,2,2023-04,
3111,365999954,2,2023-04,
3112,319575342,2,2023-04,
3113,583199561,1,2023-04,
3114,566306389,1,2023-04,
3115,520095016,1,2023-04,
3116,321995806,1,2023-04,
3117,243677660,1,2023-04,
3118,89484677,1,2023-04,
3119,98599362,1,2023-04,
3120,427252454,1,2023-04,
3121,75912778,1,2023-04,
3122,171811851,1,2023-04,
3123,164796418,1,2023-04,
3124,225549581,1,2023-04,
3125,276845708,1,2023-04,
3126,562479767,1,2023-04,
3127,490292598,1,2023-04,
3128,302509341,0,2023-04,
3129,469388758,0,2023-04,
3130,274012656,0,2023-04,
3131,210520127,0,2023-04,
3132,436903861,0,2023-04,
3133,566237024,0,2023-04,
3134,196743910,0,2023-04,
3135,244790548,0,2023-04,
3136,133907444,0,2023-04,
3137,262296122,121,2023-05,PaddleOCR
3138,336274588,70,2023-05,PaddleNLP
3139,110688239,66,2023-05,
3140,217475193,50,2023-05,PaddleDetection
3141,65711522,48,2023-05,Paddle
3142,204380779,30,2023-05,PaddleSeg
3143,162672577,23,2023-05,PaddleHub
3144,273214029,19,2023-05,PaddleGAN
3145,251201169,18,2023-05,
3146,233520812,16,2023-05,
3147,383138186,14,2023-05,
3148,227347371,14,2023-05,
3149,507861208,12,2023-05,FastDeploy
3150,259513732,10,2023-05,
3151,136450404,9,2023-05,
3152,513813137,9,2023-05,
3153,104208128,9,2023-05,
3154,246509073,9,2023-05,
3155,131044128,9,2023-05,
3156,513505410,8,2023-05,
3157,385199026,7,2023-05,
3158,493152580,7,2023-05,
3159,173544440,5,2023-05,
3160,426046572,5,2023-05,
3161,296268741,5,2023-05,
3162,161509700,5,2023-05,
3163,114885555,5,2023-05,
3164,312259012,4,2023-05,
3165,88868842,4,2023-05,models
3166,178685945,4,2023-05,
3167,264782838,4,2023-05,
3168,403829741,3,2023-05,
3169,127058653,3,2023-05,
3170,228290594,3,2023-05,PaddleSlim
3171,203514079,3,2023-05,
3172,333611338,3,2023-05,
3173,76616099,3,2023-05,
3174,250154445,2,2023-05,
3175,583199561,2,2023-05,
3176,314704349,2,2023-05,
3177,515526146,2,2023-05,
3178,164796418,2,2023-05,
3179,196743910,2,2023-05,
3180,240226378,2,2023-05,
3181,608649692,2,2023-05,
3182,243677660,2,2023-05,
3183,566237024,1,2023-05,
3184,261698998,1,2023-05,
3185,227880026,1,2023-05,
3186,423716718,1,2023-05,
3187,210520127,1,2023-05,
3188,596560396,1,2023-05,
3189,475341715,1,2023-05,
3190,562479767,1,2023-05,
3191,75912778,1,2023-05,
3192,276845708,1,2023-05,
3193,469388758,1,2023-05,
3194,436903861,1,2023-05,
3195,191286408,1,2023-05,
3196,365999954,1,2023-05,
3197,274012656,1,2023-05,
3198,171811851,1,2023-05,
3199,259220361,1,2023-05,
3200,244790548,0,2023-05,
3201,173032424,0,2023-05,
3202,566306389,0,2023-05,
3203,127693333,0,2023-05,
3204,89484677,0,2023-05,
3205,427252454,0,2023-05,
3206,289874518,0,2023-05,
3207,225549581,0,2023-05,
3208,319575342,0,2023-05,
3209,520095016,0,2023-05,
3210,210873203,0,2023-05,
3211,490292598,0,2023-05,
3212,262296122,118,2023-06,PaddleOCR
3213,336274588,63,2023-06,PaddleNLP
3214,65711522,49,2023-06,Paddle
3215,217475193,43,2023-06,PaddleDetection
3216,110688239,42,2023-06,
3217,162672577,19,2023-06,PaddleHub
3218,507861208,18,2023-06,FastDeploy
3219,204380779,16,2023-06,PaddleSeg
3220,426046572,15,2023-06,
3221,608649692,15,2023-06,
3222,273214029,15,2023-06,PaddleGAN
3223,622926337,11,2023-06,
3224,246509073,11,2023-06,
3225,173544440,10,2023-06,
3226,251201169,10,2023-06,
3227,104208128,9,2023-06,
3228,136450404,9,2023-06,
3229,259513732,8,2023-06,
3230,227347371,7,2023-06,
3231,513813137,7,2023-06,
3232,228290594,6,2023-06,PaddleSlim
3233,261698998,6,2023-06,
3234,264782838,5,2023-06,
3235,312259012,5,2023-06,
3236,385199026,4,2023-06,
3237,314704349,4,2023-06,
3238,475341715,4,2023-06,
3239,493152580,4,2023-06,
3240,88868842,4,2023-06,models
3241,596560396,4,2023-06,
3242,469388758,3,2023-06,
3243,240226378,3,2023-06,
3244,203514079,3,2023-06,
3245,583199561,3,2023-06,
3246,76616099,3,2023-06,
3247,515526146,3,2023-06,
3248,127058653,3,2023-06,
3249,173032424,3,2023-06,
3250,161509700,3,2023-06,
3251,131044128,3,2023-06,
3252,562479767,3,2023-06,
3253,423716718,2,2023-06,
3254,383138186,2,2023-06,
3255,233520812,2,2023-06,
3256,296268741,2,2023-06,
3257,114885555,2,2023-06,
3258,333611338,2,2023-06,
3259,191286408,1,2023-06,
3260,227880026,1,2023-06,
3261,225549581,1,2023-06,
3262,250154445,1,2023-06,
3263,210520127,1,2023-06,
3264,427252454,1,2023-06,
3265,302509341,0,2023-06,
3266,243677660,0,2023-06,
3267,276845708,0,2023-06,
3268,520095016,0,2023-06,
3269,171811851,0,2023-06,
3270,513505410,0,2023-06,
3271,210873203,0,2023-06,
3272,403829741,0,2023-06,
3273,365999954,0,2023-06,
3274,164796418,0,2023-06,
3275,321995806,0,2023-06,
3276,133907444,0,2023-06,
3277,178685945,0,2023-06,
3278,566306389,0,2023-06,
3279,566237024,0,2023-06,
3280,274012656,0,2023-06,
3281,436903861,0,2023-06,
3282,196743910,0,2023-06,
3283,319575342,0,2023-06,
3284,244790548,0,2023-06,
3285,89484677,0,2023-06,
3286,262296122,136,2023-07,PaddleOCR
3287,336274588,65,2023-07,PaddleNLP
3288,65711522,50,2023-07,Paddle
3289,217475193,42,2023-07,PaddleDetection
3290,110688239,28,2023-07,
3291,204380779,20,2023-07,PaddleSeg
3292,507861208,15,2023-07,FastDeploy
3293,273214029,14,2023-07,PaddleGAN
3294,227347371,14,2023-07,
3295,251201169,13,2023-07,
3296,662392605,13,2023-07,
3297,173544440,9,2023-07,
3298,475341715,9,2023-07,
3299,136450404,9,2023-07,
3300,246509073,8,2023-07,
3301,162672577,8,2023-07,PaddleHub
3302,296268741,6,2023-07,
3303,515526146,5,2023-07,
3304,259513732,5,2023-07,
3305,426046572,5,2023-07,
3306,104208128,5,2023-07,
3307,493152580,5,2023-07,
3308,608649692,4,2023-07,
3309,513813137,4,2023-07,
3310,513505410,4,2023-07,
3311,622926337,3,2023-07,
3312,436903861,3,2023-07,
3313,383138186,3,2023-07,
3314,131044128,3,2023-07,
3315,312259012,3,2023-07,
3316,228290594,3,2023-07,PaddleSlim
3317,191286408,3,2023-07,
3318,161509700,3,2023-07,
3319,314704349,2,2023-07,
3320,173032424,2,2023-07,
3321,333611338,2,2023-07,
3322,240226378,2,2023-07,
3323,233520812,2,2023-07,
3324,203514079,2,2023-07,
3325,423716718,1,2023-07,
3326,469388758,1,2023-07,
3327,259220361,1,2023-07,
3328,88868842,1,2023-07,models
3329,250154445,1,2023-07,
3330,562479767,1,2023-07,
3331,403829741,1,2023-07,
3332,127058653,1,2023-07,
3333,264782838,1,2023-07,
3334,566306389,1,2023-07,
3335,178685945,1,2023-07,
3336,427252454,1,2023-07,
3337,164796418,0,2023-07,
3338,244790548,0,2023-07,
3339,365999954,0,2023-07,
3340,76616099,0,2023-07,
3341,171811851,0,2023-07,
3342,75912778,0,2023-07,
3343,596560396,0,2023-07,
3344,319575342,0,2023-07,
3345,210520127,0,2023-07,
3346,261698998,0,2023-07,
3347,101101544,0,2023-07,
3348,243677660,0,2023-07,
3349,89484677,0,2023-07,
3350,228297846,0,2023-07,
3351,566237024,0,2023-07,
3352,210873203,0,2023-07,
3353,114885555,0,2023-07,
3354,520095016,0,2023-07,
3355,276845708,0,2023-07,
3356,583199561,0,2023-07,
3357,133907444,0,2023-07,
3358,385199026,0,2023-07,
3359,196743910,0,2023-07,
3360,274012656,0,2023-07,
3361,203899406,0,2023-07,
3362,227880026,0,2023-07,
3363,262296122,121,2023-08,PaddleOCR
3364,65711522,68,2023-08,Paddle
3365,336274588,42,2023-08,PaddleNLP
3366,110688239,38,2023-08,
3367,217475193,36,2023-08,PaddleDetection
3368,204380779,17,2023-08,PaddleSeg
3369,136450404,16,2023-08,
3370,251201169,14,2023-08,
3371,273214029,14,2023-08,PaddleGAN
3372,507861208,11,2023-08,FastDeploy
3373,162672577,10,2023-08,PaddleHub
3374,246509073,9,2023-08,
3375,173032424,7,2023-08,
3376,662392605,6,2023-08,
3377,383138186,6,2023-08,
3378,426046572,6,2023-08,
3379,104208128,6,2023-08,
3380,227347371,6,2023-08,
3381,259513732,6,2023-08,
3382,685099320,5,2023-08,
3383,131044128,5,2023-08,
3384,608649692,5,2023-08,
3385,475341715,5,2023-08,
3386,173544440,4,2023-08,
3387,296268741,4,2023-08,
3388,228290594,4,2023-08,PaddleSlim
3389,596560396,3,2023-08,
3390,161509700,3,2023-08,
3391,191286408,3,2023-08,
3392,240226378,3,2023-08,
3393,562479767,3,2023-08,
3394,513813137,3,2023-08,
3395,203514079,2,2023-08,
3396,196743910,2,2023-08,
3397,385199026,2,2023-08,
3398,88868842,2,2023-08,models
3399,250154445,2,2023-08,
3400,515526146,2,2023-08,
3401,127058653,2,2023-08,
3402,513505410,2,2023-08,
3403,314704349,2,2023-08,
3404,227880026,2,2023-08,
3405,622926337,1,2023-08,
3406,365999954,1,2023-08,
3407,210873203,1,2023-08,
3408,264782838,1,2023-08,
3409,427252454,1,2023-08,
3410,333611338,1,2023-08,
3411,423716718,1,2023-08,
3412,469388758,1,2023-08,
3413,240230342,1,2023-08,
3414,76616099,1,2023-08,
3415,312259012,1,2023-08,
3416,403829741,1,2023-08,
3417,243677660,0,2023-08,
3418,89484677,0,2023-08,
3419,274012656,0,2023-08,
3420,178685945,0,2023-08,
3421,583199561,0,2023-08,
3422,436903861,0,2023-08,
3423,321995806,0,2023-08,
3424,566306389,0,2023-08,
3425,114885555,0,2023-08,
3426,520095016,0,2023-08,
3427,276845708,0,2023-08,
3428,233520812,0,2023-08,
3429,164796418,0,2023-08,
3430,319575342,0,2023-08,
3431,210520127,0,2023-08,
3432,566237024,0,2023-08,
3433,261698998,0,2023-08,
3434,133907444,0,2023-08,
3435,493152580,0,2023-08,
3436,171811851,0,2023-08,
3437,262296122,102,2023-09,PaddleOCR
3438,65711522,61,2023-09,Paddle
3439,336274588,42,2023-09,PaddleNLP
3440,217475193,32,2023-09,PaddleDetection
3441,136450404,26,2023-09,
3442,296268741,26,2023-09,
3443,110688239,24,2023-09,
3444,204380779,16,2023-09,PaddleSeg
3445,251201169,12,2023-09,
3446,662392605,11,2023-09,
3447,507861208,11,2023-09,FastDeploy
3448,273214029,9,2023-09,PaddleGAN
3449,685099320,8,2023-09,
3450,162672577,7,2023-09,PaddleHub
3451,475341715,4,2023-09,
3452,228290594,4,2023-09,PaddleSlim
3453,173032424,4,2023-09,
3454,104208128,4,2023-09,
3455,513505410,4,2023-09,
3456,173544440,4,2023-09,
3457,314704349,3,2023-09,
3458,608649692,3,2023-09,
3459,515526146,3,2023-09,
3460,227347371,3,2023-09,
3461,259513732,3,2023-09,
3462,312259012,3,2023-09,
3463,246509073,2,2023-09,
3464,276845708,2,2023-09,
3465,203514079,2,2023-09,
3466,127058653,2,2023-09,
3467,89484677,2,2023-09,
3468,164796418,2,2023-09,
3469,131044128,2,2023-09,
3470,88868842,2,2023-09,models
3471,191286408,1,2023-09,
3472,426046572,1,2023-09,
3473,562479767,1,2023-09,
3474,622926337,1,2023-09,
3475,261698998,1,2023-09,
3476,161509700,1,2023-09,
3477,383138186,1,2023-09,
3478,274012656,1,2023-09,
3479,225549581,1,2023-09,
3480,385199026,1,2023-09,
3481,178685945,1,2023-09,
3482,114885555,1,2023-09,
3483,513813137,1,2023-09,
3484,493152580,1,2023-09,
3485,76616099,1,2023-09,
3486,250154445,1,2023-09,
3487,243677660,0,2023-09,
3488,264782838,0,2023-09,
3489,403829741,0,2023-09,
3490,583199561,0,2023-09,
3491,423716718,0,2023-09,
3492,566306389,0,2023-09,
3493,580415405,0,2023-09,
3494,469388758,0,2023-09,
3495,319575342,0,2023-09,
3496,520095016,0,2023-09,
3497,244790548,0,2023-09,
3498,210873203,0,2023-09,
3499,196743910,0,2023-09,
3500,596560396,0,2023-09,
3501,227880026,0,2023-09,
3502,333611338,0,2023-09,
3503,98599362,0,2023-09,
3504,566237024,0,2023-09,
3505,436903861,0,2023-09,
3506,427252454,0,2023-09,
3507,133907444,0,2023-09,
3508,240226378,0,2023-09,
3509,262296122,96,2023-10,PaddleOCR
3510,336274588,40,2023-10,PaddleNLP
3511,110688239,31,2023-10,
3512,65711522,31,2023-10,Paddle
3513,217475193,17,2023-10,PaddleDetection
3514,204380779,13,2023-10,PaddleSeg
3515,296268741,10,2023-10,
3516,162672577,10,2023-10,PaddleHub
3517,507861208,8,2023-10,FastDeploy
3518,227347371,8,2023-10,
3519,273214029,8,2023-10,PaddleGAN
3520,136450404,8,2023-10,
3521,251201169,8,2023-10,
3522,426046572,7,2023-10,
3523,662392605,6,2023-10,
3524,259513732,5,2023-10,
3525,131044128,4,2023-10,
3526,685099320,4,2023-10,
3527,261698998,4,2023-10,
3528,314704349,4,2023-10,
3529,173544440,3,2023-10,
3530,203514079,3,2023-10,
3531,88868842,3,2023-10,models
3532,246509073,3,2023-10,
3533,608649692,2,2023-10,
3534,240226378,2,2023-10,
3535,513813137,2,2023-10,
3536,493152580,2,2023-10,
3537,515526146,2,2023-10,
3538,104208128,2,2023-10,
3539,475341715,2,2023-10,
3540,513505410,2,2023-10,
3541,403829741,2,2023-10,
3542,312259012,1,2023-10,
3543,436903861,1,2023-10,
3544,228290594,1,2023-10,PaddleSlim
3545,520095016,1,2023-10,
3546,114885555,1,2023-10,
3547,385199026,1,2023-10,
3548,161509700,1,2023-10,
3549,566306389,1,2023-10,
3550,622926337,1,2023-10,
3551,233520812,1,2023-10,
3552,127058653,1,2023-10,
3553,178685945,1,2023-10,
3554,596560396,0,2023-10,
3555,89484677,0,2023-10,
3556,264782838,0,2023-10,
3557,250154445,0,2023-10,
3558,319575342,0,2023-10,
3559,210873203,0,2023-10,
3560,562479767,0,2023-10,
3561,469388758,0,2023-10,
3562,164796418,0,2023-10,
3563,227880026,0,2023-10,
3564,383138186,0,2023-10,
3565,276845708,0,2023-10,
3566,76616099,0,2023-10,
3567,274012656,0,2023-10,
3568,583199561,0,2023-10,
3569,173032424,0,2023-10,
3570,196743910,0,2023-10,
3571,191286408,0,2023-10,
3572,333611338,0,2023-10,
3573,566237024,0,2023-10,
3574,423716718,0,2023-10,
3575,243677660,0,2023-10,
3576,133907444,0,2023-10,
3577,262296122,141,2023-11,PaddleOCR
3578,65711522,44,2023-11,Paddle
3579,336274588,29,2023-11,PaddleNLP
3580,136450404,29,2023-11,
3581,110688239,29,2023-11,
3582,217475193,29,2023-11,PaddleDetection
3583,662392605,26,2023-11,
3584,204380779,18,2023-11,PaddleSeg
3585,507861208,12,2023-11,FastDeploy
3586,273214029,10,2023-11,PaddleGAN
3587,296268741,10,2023-11,
3588,227347371,10,2023-11,
3589,173544440,8,2023-11,
3590,104208128,8,2023-11,
3591,251201169,5,2023-11,
3592,685099320,5,2023-11,
3593,426046572,4,2023-11,
3594,264782838,4,2023-11,
3595,259513732,4,2023-11,
3596,493152580,4,2023-11,
3597,246509073,4,2023-11,
3598,403829741,3,2023-11,
3599,250154445,3,2023-11,
3600,385199026,3,2023-11,
3601,162672577,3,2023-11,PaddleHub
3602,608649692,3,2023-11,
3603,312259012,3,2023-11,
3604,210873203,2,2023-11,
3605,127058653,2,2023-11,
3606,566306389,2,2023-11,
3607,383138186,2,2023-11,
3608,131044128,2,2023-11,
3609,583199561,2,2023-11,
3610,513505410,2,2023-11,
3611,314704349,2,2023-11,
3612,515526146,2,2023-11,
3613,76616099,2,2023-11,
3614,203514079,1,2023-11,
3615,475341715,1,2023-11,
3616,261698998,1,2023-11,
3617,436903861,1,2023-11,
3618,240226378,1,2023-11,
3619,178685945,1,2023-11,
3620,513813137,1,2023-11,
3621,227880026,0,2023-11,
3622,243677660,0,2023-11,
3623,228290594,0,2023-11,PaddleSlim
3624,365999954,0,2023-11,
3625,276845708,0,2023-11,
3626,622926337,0,2023-11,
3627,423716718,0,2023-11,
3628,562479767,0,2023-11,
3629,114885555,0,2023-11,
3630,333611338,0,2023-11,
3631,302509341,0,2023-11,
3632,566237024,0,2023-11,
3633,233520812,0,2023-11,
3634,244790548,0,2023-11,
3635,164796418,0,2023-11,
3636,98599362,0,2023-11,
3637,274012656,0,2023-11,
3638,259220361,0,2023-11,
3639,520095016,0,2023-11,
3640,196743910,0,2023-11,
3641,191286408,0,2023-11,
3642,596560396,0,2023-11,
3643,319575342,0,2023-11,
3644,88868842,0,2023-11,models
3645,89484677,0,2023-11,
3646,427252454,0,2023-11,
3647,161509700,0,2023-11,
3648,173032424,0,2023-11,
3649,469388758,0,2023-11,
3650,262296122,100,2023-12,PaddleOCR
3651,336274588,36,2023-12,PaddleNLP
3652,65711522,32,2023-12,Paddle
3653,217475193,27,2023-12,PaddleDetection
3654,110688239,27,2023-12,
3655,204380779,15,2023-12,PaddleSeg
3656,251201169,12,2023-12,
3657,259513732,8,2023-12,
3658,104208128,8,2023-12,
3659,685099320,8,2023-12,
3660,662392605,7,2023-12,
3661,227347371,6,2023-12,
3662,136450404,6,2023-12,
3663,273214029,6,2023-12,PaddleGAN
3664,312259012,5,2023-12,
3665,507861208,5,2023-12,FastDeploy
3666,264782838,4,2023-12,
3667,296268741,4,2023-12,
3668,162672577,4,2023-12,PaddleHub
3669,475341715,4,2023-12,
3670,131044128,3,2023-12,
3671,383138186,3,2023-12,
3672,173544440,3,2023-12,
3673,246509073,2,2023-12,
3674,203514079,2,2023-12,
3675,210873203,2,2023-12,
3676,596560396,2,2023-12,
3677,513813137,2,2023-12,
3678,228290594,2,2023-12,PaddleSlim
3679,423716718,1,2023-12,
3680,562479767,1,2023-12,
3681,493152580,1,2023-12,
3682,261698998,1,2023-12,
3683,580415405,1,2023-12,
3684,520095016,1,2023-12,
3685,513505410,1,2023-12,
3686,608649692,1,2023-12,
3687,178685945,1,2023-12,
3688,89484677,1,2023-12,
3689,403829741,1,2023-12,
3690,250154445,1,2023-12,
3691,88868842,1,2023-12,models
3692,515526146,1,2023-12,
3693,240226378,1,2023-12,
3694,127058653,0,2023-12,
3695,244790548,0,2023-12,
3696,622926337,0,2023-12,
3697,426046572,0,2023-12,
3698,243677660,0,2023-12,
3699,161509700,0,2023-12,
3700,196743910,0,2023-12,
3701,171811851,0,2023-12,
3702,436903861,0,2023-12,
3703,469388758,0,2023-12,
3704,385199026,0,2023-12,
3705,227880026,0,2023-12,
3706,114885555,0,2023-12,
3707,164796418,0,2023-12,
3708,566237024,0,2023-12,
3709,276845708,0,2023-12,
3710,427252454,0,2023-12,
3711,76616099,0,2023-12,
3712,583199561,0,2023-12,
3713,333611338,0,2023-12,
3714,274012656,0,2023-12,
3715,566306389,0,2023-12,
3716,314704349,0,2023-12,
3717,319575342,0,2023-12,
3718,191286408,0,2023-12,
3719,262296122,107,2024-01,PaddleOCR
3720,336274588,38,2024-01,PaddleNLP
3721,65711522,37,2024-01,Paddle
3722,217475193,29,2024-01,PaddleDetection
3723,110688239,24,2024-01,
3724,204380779,19,2024-01,PaddleSeg
3725,251201169,16,2024-01,
3726,475341715,15,2024-01,
3727,162672577,11,2024-01,PaddleHub
3728,662392605,9,2024-01,
3729,507861208,8,2024-01,FastDeploy
3730,227347371,8,2024-01,
3731,136450404,7,2024-01,
3732,273214029,7,2024-01,PaddleGAN
3733,426046572,6,2024-01,
3734,513505410,5,2024-01,
3735,104208128,5,2024-01,
3736,312259012,5,2024-01,
3737,264782838,5,2024-01,
3738,513813137,4,2024-01,
3739,203514079,3,2024-01,
3740,296268741,3,2024-01,
3741,228290594,3,2024-01,PaddleSlim
3742,493152580,2,2024-01,
3743,259513732,2,2024-01,
3744,127058653,2,2024-01,
3745,685099320,2,2024-01,
3746,191286408,2,2024-01,
3747,515526146,2,2024-01,
3748,383138186,2,2024-01,
3749,173544440,2,2024-01,
3750,114885555,1,2024-01,
3751,566306389,1,2024-01,
3752,314704349,1,2024-01,
3753,246509073,1,2024-01,
3754,261698998,1,2024-01,
3755,240226378,1,2024-01,
3756,103466347,1,2024-01,
3757,243677660,1,2024-01,
3758,93210289,1,2024-01,
3759,133907444,1,2024-01,
3760,423716718,1,2024-01,
3761,583199561,1,2024-01,
3762,596560396,1,2024-01,
3763,385199026,1,2024-01,
3764,562479767,1,2024-01,
3765,333611338,0,2024-01,
3766,490292598,0,2024-01,
3767,88868842,0,2024-01,models
3768,161509700,0,2024-01,
3769,469388758,0,2024-01,
3770,403829741,0,2024-01,
3771,302509341,0,2024-01,
3772,274012656,0,2024-01,
3773,608649692,0,2024-01,
3774,173032424,0,2024-01,
3775,233520812,0,2024-01,
3776,164796418,0,2024-01,
3777,76616099,0,2024-01,
3778,244790548,0,2024-01,
3779,319575342,0,2024-01,
3780,436903861,0,2024-01,
3781,210873203,0,2024-01,
3782,131044128,0,2024-01,
3783,178685945,0,2024-01,
3784,520095016,0,2024-01,
3785,196743910,0,2024-01,
3786,227880026,0,2024-01,
3787,250154445,0,2024-01,
3788,262296122,85,2024-02,PaddleOCR
3789,65711522,34,2024-02,Paddle
3790,110688239,22,2024-02,
3791,336274588,17,2024-02,PaddleNLP
3792,217475193,16,2024-02,PaddleDetection
3793,204380779,12,2024-02,PaddleSeg
3794,513813137,8,2024-02,
3795,251201169,6,2024-02,
3796,104208128,6,2024-02,
3797,227347371,5,2024-02,
3798,162672577,5,2024-02,PaddleHub
3799,136450404,5,2024-02,
3800,662392605,4,2024-02,
3801,273214029,4,2024-02,PaddleGAN
3802,246509073,4,2024-02,
3803,513505410,3,2024-02,
3804,259513732,3,2024-02,
3805,173544440,3,2024-02,
3806,436903861,2,2024-02,
3807,173032424,2,2024-02,
3808,264782838,2,2024-02,
3809,191286408,2,2024-02,
3810,469388758,2,2024-02,
3811,426046572,2,2024-02,
3812,507861208,2,2024-02,FastDeploy
3813,240226378,1,2024-02,
3814,515526146,1,2024-02,
3815,685099320,1,2024-02,
3816,333611338,1,2024-02,
3817,385199026,1,2024-02,
3818,127058653,1,2024-02,
3819,131044128,1,2024-02,
3820,520095016,1,2024-02,
3821,261698998,1,2024-02,
3822,88868842,1,2024-02,models
3823,228290594,1,2024-02,PaddleSlim
3824,312259012,1,2024-02,
3825,233520812,1,2024-02,
3826,196743910,0,2024-02,
3827,562479767,0,2024-02,
3828,114885555,0,2024-02,
3829,608649692,0,2024-02,
3830,274012656,0,2024-02,
3831,583199561,0,2024-02,
3832,296268741,0,2024-02,
3833,164796418,0,2024-02,
3834,427252454,0,2024-02,
3835,566237024,0,2024-02,
3836,227880026,0,2024-02,
3837,178685945,0,2024-02,
3838,475341715,0,2024-02,
3839,133907444,0,2024-02,
3840,493152580,0,2024-02,
3841,314704349,0,2024-02,
3842,423716718,0,2024-02,
3843,383138186,0,2024-02,
3844,566306389,0,2024-02,
3845,210873203,0,2024-02,
3846,161509700,0,2024-02,
3847,243677660,0,2024-02,
3848,244790548,0,2024-02,
3849,276845708,0,2024-02,
3850,203514079,0,2024-02,
3851,403829741,0,2024-02,
3852,250154445,0,2024-02,
3853,76616099,0,2024-02,
3854,596560396,0,2024-02,
3855,262296122,132,2024-03,PaddleOCR
3856,336274588,39,2024-03,PaddleNLP
3857,65711522,38,2024-03,Paddle
3858,217475193,23,2024-03,PaddleDetection
3859,136450404,20,2024-03,
3860,204380779,18,2024-03,PaddleSeg
3861,110688239,18,2024-03,
3862,475341715,18,2024-03,
3863,273214029,10,2024-03,PaddleGAN
3864,227347371,9,2024-03,
3865,104208128,9,2024-03,
3866,162672577,9,2024-03,PaddleHub
3867,426046572,7,2024-03,
