,repo_id,stars,year_month,community
3595,250154445,21,2023-11,
3596,513813137,20,2023-11,
3597,203514079,15,2023-11,
3598,127058653,15,2023-11,
3599,426046572,14,2023-11,
3600,493152580,13,2023-11,
3601,314704349,13,2023-11,
3602,515526146,13,2023-11,
3603,403829741,13,2023-11,
3604,228290594,12,2023-11,PaddleSlim
3605,131044128,11,2023-11,
3606,88868842,10,2023-11,models
3607,164796418,9,2023-11,
3608,513505410,9,2023-11,
3609,264782838,8,2023-11,
3610,161509700,8,2023-11,
3611,196743910,7,2023-11,
3612,562479767,7,2023-11,
3613,114885555,7,2023-11,
3614,385199026,6,2023-11,
3615,178685945,6,2023-11,
3616,240226378,6,2023-11,
3617,319575342,5,2023-11,
3618,136450404,5,2023-11,
3619,333611338,4,2023-11,
3620,261698998,4,2023-11,
3621,423716718,4,2023-11,
3622,608649692,4,2023-11,
3623,233520812,4,2023-11,
3624,274012656,3,2023-11,
3625,210873203,3,2023-11,
3626,436903861,3,2023-11,
3627,227880026,3,2023-11,
3628,76616099,3,2023-11,
3629,191286408,3,2023-11,
3630,173032424,2,2023-11,
3631,427252454,2,2023-11,
3632,243677660,2,2023-11,
3633,469388758,2,2023-11,
3634,596560396,2,2023-11,
3635,475341715,2,2023-11,
3636,89484677,1,2023-11,
3637,566306389,1,2023-11,
3638,520095016,1,2023-11,
3639,276845708,1,2023-11,
3640,566237024,1,2023-11,
3641,302509341,1,2023-11,
3642,98599362,1,2023-11,
3643,259220361,1,2023-11,
3644,244790548,0,2023-11,
3645,622926337,0,2023-11,
3646,365999954,0,2023-11,
3647,383138186,0,2023-11,
3648,296268741,0,2023-11,
3649,583199561,0,2023-11,
3650,262296122,589,2023-12,PaddleOCR
3651,110688239,252,2023-12,
3652,336274588,149,2023-12,PaddleNLP
3653,217475193,140,2023-12,PaddleDetection
3654,65711522,139,2023-12,Paddle
3655,204380779,109,2023-12,PaddleSeg
3656,227347371,80,2023-12,
3657,507861208,80,2023-12,FastDeploy
3658,162672577,56,2023-12,PaddleHub
3659,273214029,55,2023-12,PaddleGAN
3660,173544440,40,2023-12,
3661,685099320,39,2023-12,
3662,251201169,39,2023-12,
3663,259513732,32,2023-12,
3664,104208128,31,2023-12,
3665,312259012,31,2023-12,
3666,246509073,24,2023-12,
3667,131044128,23,2023-12,
3668,88868842,18,2023-12,models
3669,250154445,18,2023-12,
3670,114885555,16,2023-12,
3671,513813137,16,2023-12,
3672,662392605,14,2023-12,
3673,228290594,13,2023-12,PaddleSlim
3674,515526146,11,2023-12,
3675,203514079,11,2023-12,
3676,426046572,11,2023-12,
3677,403829741,10,2023-12,
3678,314704349,10,2023-12,
3679,493152580,9,2023-12,
3680,178685945,8,2023-12,
3681,210873203,8,2023-12,
3682,240226378,8,2023-12,
3683,513505410,7,2023-12,
3684,127058653,7,2023-12,
3685,164796418,6,2023-12,
3686,161509700,6,2023-12,
3687,264782838,6,2023-12,
3688,191286408,6,2023-12,
3689,423716718,5,2023-12,
3690,196743910,5,2023-12,
3691,562479767,5,2023-12,
3692,469388758,4,2023-12,
3693,76616099,4,2023-12,
3694,274012656,4,2023-12,
3695,385199026,4,2023-12,
3696,261698998,4,2023-12,
3697,436903861,3,2023-12,
3698,136450404,3,2023-12,
3699,296268741,3,2023-12,
3700,243677660,3,2023-12,
3701,566306389,3,2023-12,
3702,520095016,3,2023-12,
3703,89484677,2,2023-12,
3704,319575342,2,2023-12,
3705,171811851,1,2023-12,
3706,227880026,1,2023-12,
3707,475341715,1,2023-12,
3708,566237024,1,2023-12,
3709,276845708,1,2023-12,
3710,427252454,1,2023-12,
3711,333611338,1,2023-12,
3712,622926337,1,2023-12,
3713,383138186,0,2023-12,
3714,244790548,0,2023-12,
3715,596560396,0,2023-12,
3716,583199561,0,2023-12,
3717,608649692,0,2023-12,
3718,580415405,0,2023-12,
3719,262296122,776,2024-01,PaddleOCR
3720,110688239,236,2024-01,
3721,336274588,197,2024-01,PaddleNLP
3722,217475193,139,2024-01,PaddleDetection
3723,65711522,131,2024-01,Paddle
3724,204380779,113,2024-01,PaddleSeg
3725,162672577,78,2024-01,PaddleHub
3726,273214029,70,2024-01,PaddleGAN
3727,507861208,54,2024-01,FastDeploy
3728,227347371,52,2024-01,
3729,173544440,46,2024-01,
3730,259513732,42,2024-01,
3731,251201169,39,2024-01,
3732,246509073,31,2024-01,
3733,104208128,30,2024-01,
3734,685099320,26,2024-01,
3735,312259012,26,2024-01,
3736,131044128,19,2024-01,
3737,662392605,19,2024-01,
3738,228290594,14,2024-01,PaddleSlim
3739,513813137,11,2024-01,
3740,513505410,11,2024-01,
3741,250154445,10,2024-01,
3742,127058653,10,2024-01,
3743,114885555,9,2024-01,
3744,191286408,8,2024-01,
3745,403829741,8,2024-01,
3746,314704349,7,2024-01,
3747,203514079,7,2024-01,
3748,264782838,7,2024-01,
3749,210873203,6,2024-01,
3750,385199026,6,2024-01,
3751,426046572,6,2024-01,
3752,178685945,6,2024-01,
3753,493152580,5,2024-01,
3754,88868842,5,2024-01,models
3755,76616099,5,2024-01,
3756,515526146,5,2024-01,
3757,296268741,5,2024-01,
3758,240226378,4,2024-01,
3759,566306389,4,2024-01,
3760,233520812,3,2024-01,
3761,164796418,3,2024-01,
3762,261698998,3,2024-01,
3763,136450404,3,2024-01,
3764,423716718,3,2024-01,
3765,583199561,3,2024-01,
3766,562479767,3,2024-01,
3767,475341715,2,2024-01,
3768,319575342,2,2024-01,
3769,333611338,1,2024-01,
3770,490292598,1,2024-01,
3771,608649692,1,2024-01,
3772,520095016,1,2024-01,
3773,161509700,1,2024-01,
3774,243677660,1,2024-01,
3775,302509341,1,2024-01,
3776,227880026,1,2024-01,
3777,596560396,0,2024-01,
3778,244790548,0,2024-01,
3779,469388758,0,2024-01,
3780,436903861,0,2024-01,
3781,383138186,0,2024-01,
3782,103466347,0,2024-01,
3783,133907444,0,2024-01,
3784,274012656,0,2024-01,
3785,196743910,0,2024-01,
3786,173032424,0,2024-01,
3787,93210289,0,2024-01,
3788,262296122,541,2024-02,PaddleOCR
3789,110688239,140,2024-02,
3790,65711522,130,2024-02,Paddle
3791,336274588,116,2024-02,PaddleNLP
3792,217475193,84,2024-02,PaddleDetection
3793,204380779,67,2024-02,PaddleSeg
3794,162672577,44,2024-02,PaddleHub
3795,273214029,43,2024-02,PaddleGAN
3796,227347371,39,2024-02,
3797,507861208,34,2024-02,FastDeploy
3798,251201169,28,2024-02,
3799,259513732,28,2024-02,
3800,685099320,20,2024-02,
3801,131044128,18,2024-02,
3802,104208128,17,2024-02,
3803,173544440,13,2024-02,
3804,228290594,13,2024-02,PaddleSlim
3805,127058653,12,2024-02,
3806,312259012,11,2024-02,
3807,246509073,11,2024-02,
3808,513505410,10,2024-02,
3809,662392605,9,2024-02,
3810,403829741,8,2024-02,
3811,264782838,8,2024-02,
3812,191286408,7,2024-02,
3813,274012656,7,2024-02,
3814,114885555,6,2024-02,
3815,513813137,6,2024-02,
3816,515526146,6,2024-02,
3817,314704349,6,2024-02,
3818,203514079,6,2024-02,
3819,76616099,5,2024-02,
3820,426046572,5,2024-02,
3821,88868842,5,2024-02,models
3822,250154445,5,2024-02,
3823,136450404,4,2024-02,
3824,562479767,4,2024-02,
3825,436903861,4,2024-02,
3826,493152580,4,2024-02,
3827,164796418,3,2024-02,
3828,240226378,3,2024-02,
3829,243677660,2,2024-02,
3830,261698998,2,2024-02,
3831,196743910,2,2024-02,
3832,385199026,2,2024-02,
3833,423716718,2,2024-02,
3834,210873203,2,2024-02,
3835,333611338,2,2024-02,
3836,178685945,2,2024-02,
3837,227880026,1,2024-02,
3838,596560396,1,2024-02,
3839,276845708,1,2024-02,
3840,233520812,1,2024-02,
3841,566237024,1,2024-02,
3842,133907444,1,2024-02,
3843,383138186,1,2024-02,
3844,566306389,1,2024-02,
3845,296268741,1,2024-02,
3846,475341715,0,2024-02,
3847,608649692,0,2024-02,
3848,244790548,0,2024-02,
3849,520095016,0,2024-02,
3850,161509700,0,2024-02,
3851,173032424,0,2024-02,
3852,583199561,0,2024-02,
3853,427252454,0,2024-02,
3854,469388758,0,2024-02,
3855,262296122,946,2024-03,PaddleOCR
3856,336274588,189,2024-03,PaddleNLP
3857,110688239,168,2024-03,
3858,217475193,131,2024-03,PaddleDetection
3859,65711522,126,2024-03,Paddle
3860,204380779,92,2024-03,PaddleSeg
3861,162672577,64,2024-03,PaddleHub
3862,507861208,58,2024-03,FastDeploy
3863,227347371,55,2024-03,
3864,273214029,50,2024-03,PaddleGAN
3865,104208128,39,2024-03,
3866,259513732,36,2024-03,
3867,251201169,29,2024-03,
3868,173544440,27,2024-03,
3869,114885555,23,2024-03,
3870,312259012,21,2024-03,
3871,131044128,21,2024-03,
3872,685099320,20,2024-03,
3873,246509073,20,2024-03,
3874,493152580,14,2024-03,
3875,240226378,13,2024-03,
3876,88868842,11,2024-03,models
3877,513813137,11,2024-03,
3878,662392605,11,2024-03,
3879,515526146,10,2024-03,
3880,228290594,9,2024-03,PaddleSlim
3881,403829741,8,2024-03,
3882,203514079,8,2024-03,
3883,127058653,8,2024-03,
3884,164796418,7,2024-03,
3885,513505410,7,2024-03,
3886,178685945,6,2024-03,
3887,274012656,6,2024-03,
3888,314704349,6,2024-03,
3889,264782838,5,2024-03,
3890,161509700,4,2024-03,
3891,196743910,4,2024-03,
3892,426046572,4,2024-03,
3893,423716718,4,2024-03,
3894,562479767,4,2024-03,
3895,333611338,4,2024-03,
3896,250154445,4,2024-03,
3897,243677660,3,2024-03,
3898,89484677,3,2024-03,
3899,261698998,3,2024-03,
3900,319575342,3,2024-03,
3901,136450404,3,2024-03,
3902,608649692,3,2024-03,
3903,227880026,2,2024-03,
3904,385199026,2,2024-03,
3905,436903861,2,2024-03,
3906,76616099,2,2024-03,
3907,210873203,2,2024-03,
3908,475341715,2,2024-03,
3909,296268741,1,2024-03,
3910,191286408,1,2024-03,
3911,596560396,1,2024-03,
3912,133907444,1,2024-03,
3913,302509341,1,2024-03,
3914,225549581,1,2024-03,
3915,566306389,1,2024-03,
3916,469388758,1,2024-03,
3917,520095016,1,2024-03,
3918,383138186,0,2024-03,
3919,622926337,0,2024-03,
3920,427252454,0,2024-03,
3921,233520812,0,2024-03,
3922,276845708,0,2024-03,
3923,173032424,0,2024-03,
